violet,blue,green,yellow,orange,red,label,,,,,,,,,,,,,,,,,,,,
27869.2,24521.32,23508.4,29820.59,21860.26,26815.4,draussen,,,,,,,,,,,,,,,,,,,,
27906.48,24627.69,22940.2,29865.03,21917.93,26852.76,draussen,,,,,,,,,,,,,,,,,,,,
27973.83,24782.42,21059.6,29263.52,21422.47,26925.78,draussen,,,,,,,,,,,,,,,,,,,,
27648.92,24947.27,18454.3,27499.26,19782.24,27015.4,draussen,,,,,,,,,,,,,,,,,,,,
26803.46,25114.45,16724.15,26240.63,18444.12,27137.76,draussen,,,,,,,,,,,,,,,,,,,,
26571.73,25270.8,15660.58,25298.82,17832.56,27257.49,draussen,,,,,,,,,,,,,,,,,,,,
25346.36,25261.9,13501.29,22768.91,16416.78,27339.93,draussen,,,,,,,,,,,,,,,,,,,,
24627.68,24165.45,12218.64,20581.45,16261.89,27347.24,draussen,,,,,,,,,,,,,,,,,,,,
23760.84,21959.23,10887.82,18054.73,15763.45,26688.12,draussen,,,,,,,,,,,,,,,,,,,,
22141.92,18999.61,9676.91,15777.86,14913.22,25507.06,draussen,,,,,,,,,,,,,,,,,,,,
21429.46,18071.81,9691.82,15846.38,14902.61,25636.75,draussen,,,,,,,,,,,,,,,,,,,,
21512.01,18275.73,9798.74,16045.04,14985.85,25790.88,draussen,,,,,,,,,,,,,,,,,,,,
21613.61,18511.16,9679.87,16061.93,14595.42,25841.99,draussen,,,,,,,,,,,,,,,,,,,,
21587.81,18536.14,9602.93,15530.47,14655.68,25457.5,draussen,,,,,,,,,,,,,,,,,,,,
20728.4,16356.07,9261.47,14243.23,14734.81,24029.75,draussen,,,,,,,,,,,,,,,,,,,,
19672.7,14367.54,8270.23,12294.62,13558.41,22016.88,draussen,,,,,,,,,,,,,,,,,,,,
18192.35,13358.77,7966.62,12226.81,12729.2,22037.49,draussen,,,,,,,,,,,,,,,,,,,,
18287.52,13887.19,8164.25,12768.53,12804.08,22433.84,draussen,,,,,,,,,,,,,,,,,,,,
18662.96,14899.57,8678.23,13727.58,12985.37,22916.05,draussen,,,,,,,,,,,,,,,,,,,,
19112.97,15971.71,9537.71,15003.02,13253.84,23372.65,draussen,,,,,,,,,,,,,,,,,,,,
19656.47,16880.24,10749.94,16376.72,13698.85,23749.68,draussen,,,,,,,,,,,,,,,,,,,,
20275.52,17630.52,11996.34,17596.65,14268.57,24028.61,draussen,,,,,,,,,,,,,,,,,,,,
20890.47,18237.16,13175.71,18642.68,14901.91,24211.95,draussen,,,,,,,,,,,,,,,,,,,,
21461.42,18735.35,14338.74,19545.61,15582.02,24367.06,draussen,,,,,,,,,,,,,,,,,,,,
21940.78,19127.01,15334.26,20168.95,16466.12,24432.65,draussen,,,,,,,,,,,,,,,,,,,,
22253,19364.11,16005.54,20547.25,17117.4,24467.08,draussen,,,,,,,,,,,,,,,,,,,,
22508.5,19579.3,16597.38,20965.03,17685.46,24588.78,draussen,,,,,,,,,,,,,,,,,,,,
22799.75,19971.37,17078.25,21348.33,18165.62,24714.3,draussen,,,,,,,,,,,,,,,,,,,,
23014.18,20315.63,17332.12,21606.79,18528.56,24834.27,draussen,,,,,,,,,,,,,,,,,,,,
23224.86,20579.67,17512.41,21774.61,18862.8,24952.94,draussen,,,,,,,,,,,,,,,,,,,,
23395.87,20687.5,17390.2,21391.31,19077.42,25017.05,draussen,,,,,,,,,,,,,,,,,,,,
23447.48,19918.25,16822.6,20693.65,19197.18,25063.64,draussen,,,,,,,,,,,,,,,,,,,,
23571.83,19856.13,16642.3,20551.83,19343.26,25152.78,draussen,,,,,,,,,,,,,,,,,,,,
23645.45,19419.56,15729.15,19551.41,19256.13,25149.89,draussen,,,,,,,,,,,,,,,,,,,,
23694.61,19188.28,15843.44,19642.27,19436.42,25225.3,draussen,,,,,,,,,,,,,,,,,,,,
23829.84,19261.15,16036.59,19763.44,19663.17,25264.57,draussen,,,,,,,,,,,,,,,,,,,,
23841.06,18663.08,16003.3,19432.72,19733.16,25035.28,draussen,,,,,,,,,,,,,,,,,,,,
23884.75,18785.87,16114.07,19647.25,19853.44,25158.06,draussen,,,,,,,,,,,,,,,,,,,,
24048.88,19213.88,16295.26,19965.13,20016.3,25319.35,draussen,,,,,,,,,,,,,,,,,,,,
24165.59,19485.49,16374.93,20082.21,20129.76,25404.81,draussen,,,,,,,,,,,,,,,,,,,,
24213.63,18973.75,16516.24,20169.69,20316.69,25475.33,draussen,,,,,,,,,,,,,,,,,,,,
24232.47,18534.87,16263.62,19917.84,20333.82,25508.1,draussen,,,,,,,,,,,,,,,,,,,,
24255.12,18690.19,16078.81,20020.86,20091.91,25672.19,draussen,,,,,,,,,,,,,,,,,,,,
24415.91,19127.27,16127.13,20271.97,20138.92,25939.57,draussen,,,,,,,,,,,,,,,,,,,,
24549.52,19493.24,15484.06,20394.48,19515.96,26164.21,draussen,,,,,,,,,,,,,,,,,,,,
24682.07,19863.72,15274.03,20538.43,19426.98,26334.49,draussen,,,,,,,,,,,,,,,,,,,,
24921.06,20146.04,15086.52,20663.49,19345.49,26461.44,draussen,,,,,,,,,,,,,,,,,,,,
25003.85,20373.24,14358.26,20720.14,18456.75,26577.1,draussen,,,,,,,,,,,,,,,,,,,,
25101.97,20530.01,14638.73,21090.62,18628.37,26718.89,draussen,,,,,,,,,,,,,,,,,,,,
25239.57,20651.11,14756.96,21347.86,18427.19,26852.5,draussen,,,,,,,,,,,,,,,,,,,,
25294.41,20863.4,14838.16,21551.97,18190.09,26962.65,draussen,,,,,,,,,,,,,,,,,,,,
25391.17,20831.2,14993.45,21687.18,18328.68,26821.33,draussen,,,,,,,,,,,,,,,,,,,,
25417.65,20558.6,14926.72,21710.86,17948.84,26783.66,draussen,,,,,,,,,,,,,,,,,,,,
25504.49,20619.54,15290.85,21921.57,18230.06,26869,draussen,,,,,,,,,,,,,,,,,,,,
25733.14,20714.08,15740.36,22170.72,18569.45,27003.59,draussen,,,,,,,,,,,,,,,,,,,,
25854.02,20792.08,16004.43,22341.34,18734.21,27100.43,draussen,,,,,,,,,,,,,,,,,,,,
25898.52,20138.04,16268.78,22457.51,18970.88,27104.99,draussen,,,,,,,,,,,,,,,,,,,,
25948.77,19868.52,16273.1,22106.25,19007.4,26743,draussen,,,,,,,,,,,,,,,,,,,,
25927.38,19774.26,16407.5,22108.73,19184.35,26779.89,draussen,,,,,,,,,,,,,,,,,,,,
25887.19,19661.63,16377.25,21360.86,19349.72,26647.95,draussen,,,,,,,,,,,,,,,,,,,,
24658.1,18649.82,14744.62,19377.43,19002.36,25376.47,draussen,,,,,,,,,,,,,,,,,,,,
23259.05,17149.41,13224.81,17327.72,18330.18,23547.74,draussen,,,,,,,,,,,,,,,,,,,,
22701.52,16277.2,12332.41,16188.36,17720.09,22779.87,draussen,,,,,,,,,,,,,,,,,,,,
22205.76,15506.6,11756.2,16055.68,16805.55,22839.28,draussen,,,,,,,,,,,,,,,,,,,,
22227.19,15536.54,11854.68,16104.91,16983.99,22893.05,draussen,,,,,,,,,,,,,,,,,,,,
21415.09,14804.27,10831.34,14728.95,16002.5,21814.03,draussen,,,,,,,,,,,,,,,,,,,,
20375.55,13588.13,10190.17,13699.48,15549.75,20673.01,draussen,,,,,,,,,,,,,,,,,,,,
19833.77,12395.07,8895.09,12226.24,14038.37,19123.51,draussen,,,,,,,,,,,,,,,,,,,,
17973.89,11200.03,7541.54,10976.62,11984.19,18377.75,draussen,,,,,,,,,,,,,,,,,,,,
17557.94,11182.02,7610.09,11053.96,12061.37,18470.98,draussen,,,,,,,,,,,,,,,,,,,,
17407.47,11268.61,7217.04,10783.98,11340.68,18454.99,draussen,,,,,,,,,,,,,,,,,,,,
16955.24,11379.35,7224.24,10821.68,11272.34,18525.99,draussen,,,,,,,,,,,,,,,,,,,,
16750.62,11434.82,7210.12,10761.84,11287.81,18457.5,draussen,,,,,,,,,,,,,,,,,,,,
16594.81,11461.83,6777.56,10424.92,10517.9,18287.75,draussen,,,,,,,,,,,,,,,,,,,,
15611.4,11387.92,6806.2,10497.33,10563.41,18342.67,draussen,,,,,,,,,,,,,,,,,,,,
15667.86,11503.13,6838.28,10577.5,10586.57,18387.3,draussen,,,,,,,,,,,,,,,,,,,,
15799.18,11745.21,6905.75,10717.25,10646.61,18528.67,draussen,,,,,,,,,,,,,,,,,,,,
15802.96,11813.89,6996.28,10815.12,10800.35,18580.31,draussen,,,,,,,,,,,,,,,,,,,,
15824.66,11716.95,6799.64,10590.56,10727.68,18299.15,draussen,,,,,,,,,,,,,,,,,,,,
15133.83,11729.55,6157.82,10122.28,9587.84,17871.08,draussen,,,,,,,,,,,,,,,,,,,,
14663.92,11780.9,6259.24,10246.85,9610.45,18023.07,draussen,,,,,,,,,,,,,,,,,,,,
14760.52,11184.95,6221.12,9539.93,9516.73,17511.04,draussen,,,,,,,,,,,,,,,,,,,,
14516.76,10597.97,6052.06,9072.46,9250.36,17111.52,draussen,,,,,,,,,,,,,,,,,,,,
12857.88,8578.99,5368.53,8220.73,8458.18,15724.26,draussen,,,,,,,,,,,,,,,,,,,,
12886.89,8596.59,5376.58,8274.96,8270.59,15845.73,draussen,,,,,,,,,,,,,,,,,,,,
13030.9,8820.83,5561.32,8524.36,8464.93,16318.46,draussen,,,,,,,,,,,,,,,,,,,,
13642.11,9576.45,5855.99,8977.63,8876.24,17101.91,draussen,,,,,,,,,,,,,,,,,,,,
14062.7,10119.9,6013.89,9221.96,9138.81,17682.82,draussen,,,,,,,,,,,,,,,,,,,,
14506.93,10546.51,6177.9,9421.47,9431.03,18178.04,draussen,,,,,,,,,,,,,,,,,,,,
14841.84,10824.06,6331.41,9622.82,9668.23,18629.33,draussen,,,,,,,,,,,,,,,,,,,,
15113.45,11158.75,6431.97,9821.74,9825.7,19099,draussen,,,,,,,,,,,,,,,,,,,,
15521.41,11743.48,6573.07,10236.66,10142.43,19847.6,draussen,,,,,,,,,,,,,,,,,,,,
15943.87,12373.43,6680.36,10613.9,10379.39,20516.54,draussen,,,,,,,,,,,,,,,,,,,,
16470.18,13107.89,6921.63,11152.11,10806.15,21281.99,draussen,,,,,,,,,,,,,,,,,,,,
17172.16,13961.9,7088.16,11570.3,11150.34,21939.59,draussen,,,,,,,,,,,,,,,,,,,,
17631.54,14578.41,7233.25,12065.57,11456.3,22610.53,draussen,,,,,,,,,,,,,,,,,,,,
18275.79,15353.87,7608.02,12875.31,11968.87,23312.88,draussen,,,,,,,,,,,,,,,,,,,,
18791.51,15989.38,7726.12,13356.18,12142.28,23861.59,draussen,,,,,,,,,,,,,,,,,,,,
19231.86,16555.24,7909.81,13825.96,12443.85,24353.33,draussen,,,,,,,,,,,,,,,,,,,,
19859.07,17168.42,8201.73,14398.06,12855.17,24844.59,draussen,,,,,,,,,,,,,,,,,,,,
20305.47,17696.27,8400.55,14863.26,13094.85,25266.53,draussen,,,,,,,,,,,,,,,,,,,,
20822.32,18390.65,9007,15773.93,13628.17,25689.68,draussen,,,,,,,,,,,,,,,,,,,,
21522.29,19232.28,9579.6,16619.94,14140.85,26030.61,draussen,,,,,,,,,,,,,,,,,,,,
22038.26,19891.05,10184.64,17451.04,14727.36,26286.05,draussen,,,,,,,,,,,,,,,,,,,,
22531.93,20413.65,10586.08,18028.74,15168.63,26509.94,draussen,,,,,,,,,,,,,,,,,,,,
22770.54,20767.88,10693.37,18335.76,15248.76,26715.25,draussen,,,,,,,,,,,,,,,,,,,,
23134.88,21239.89,11404.23,19216.19,15766.29,26844.13,draussen,,,,,,,,,,,,,,,,,,,,
23681.59,21681.7,12213.41,20126.07,16350.56,26937.51,draussen,,,,,,,,,,,,,,,,,,,,
24102.93,22087.43,12813.67,20870.06,16775.7,27040.56,draussen,,,,,,,,,,,,,,,,,,,,
24549.44,22465.49,13502.9,21672.06,17331.73,27151.81,draussen,,,,,,,,,,,,,,,,,,,,
24888.9,22839.94,13740.71,22071.95,17481.66,27252.82,draussen,,,,,,,,,,,,,,,,,,,,
25072.31,23094.25,14120.04,22552.16,17678.19,27297.44,draussen,,,,,,,,,,,,,,,,,,,,
25348.08,23284.02,14704.23,23114.04,18005.57,27304.5,draussen,,,,,,,,,,,,,,,,,,,,
25533.67,23412.02,14919.41,23411.23,18015.11,27315.65,draussen,,,,,,,,,,,,,,,,,,,,
25625.6,23495.32,15073.87,23507.71,18125.8,26867.82,draussen,,,,,,,,,,,,,,,,,,,,
25721.84,22636.66,15306.18,23628.24,18316.22,26514.41,draussen,,,,,,,,,,,,,,,,,,,,
25822.56,22687.39,15695.66,23917.32,18529.6,26521.97,draussen,,,,,,,,,,,,,,,,,,,,
25951.8,22729.95,16503.4,24206.18,19164.54,26125.99,draussen,,,,,,,,,,,,,,,,,,,,
26035.42,22670.98,16988.86,24323.46,19625.28,25843.99,draussen,,,,,,,,,,,,,,,,,,,,
26081.88,22514.49,17433.67,24426.32,20060.35,25666,draussen,,,,,,,,,,,,,,,,,,,,
26139.39,22405.75,17905.21,24596.18,20443.32,25669.1,draussen,,,,,,,,,,,,,,,,,,,,
26190.75,22328.87,18016.58,24188.09,20660.79,25488.55,draussen,,,,,,,,,,,,,,,,,,,,
26204.67,22091.94,18244.33,24305.38,20854.41,25533.69,draussen,,,,,,,,,,,,,,,,,,,,
26259.71,22150.14,18472.49,24453.24,21015.27,25578.92,draussen,,,,,,,,,,,,,,,,,,,,
26307.24,22213.83,17879.25,24541.62,19871.13,25675.43,draussen,,,,,,,,,,,,,,,,,,,,
25259.62,22403.25,15221.12,23218.81,16986.07,25837.79,draussen,,,,,,,,,,,,,,,,,,,,
23342.31,22449.72,12971.56,21586.91,14682.53,25956.51,draussen,,,,,,,,,,,,,,,,,,,,
23364.38,22606.05,13448.61,22055.11,15050.68,26048.26,draussen,,,,,,,,,,,,,,,,,,,,
23771.04,22766.04,14224.54,22603.5,15706.41,26070.53,draussen,,,,,,,,,,,,,,,,,,,,
24113.34,22813.44,15010.89,23026.45,16441.77,25847.27,draussen,,,,,,,,,,,,,,,,,,,,
24379.8,22383.22,15877.7,23351.61,17280.29,25359.13,draussen,,,,,,,,,,,,,,,,,,,,
24582.42,21866.11,16513.53,23502.25,18031.96,24920.57,draussen,,,,,,,,,,,,,,,,,,,,
24668.68,20609.06,16927.48,23173.62,18622.87,24024.28,draussen,,,,,,,,,,,,,,,,,,,,
24572.84,18732.03,17128.03,22212.31,19062.38,23337.14,draussen,,,,,,,,,,,,,,,,,,,,
24343.42,17554.51,17114.02,20506.16,19349.64,22162.57,draussen,,,,,,,,,,,,,,,,,,,,
22921.21,14808.26,16033.51,18155.08,19483.28,20204.29,draussen,,,,,,,,,,,,,,,,,,,,
21682.61,13093.63,14720.25,16483.04,19459.64,19488.64,draussen,,,,,,,,,,,,,,,,,,,,
20935.3,12372.31,13700.13,15089.02,18776.32,19343.82,draussen,,,,,,,,,,,,,,,,,,,,
20166.15,11711.66,12392.06,13763.01,17668.16,19037.91,draussen,,,,,,,,,,,,,,,,,,,,
19711.08,11586.33,11910.03,13523,17285.08,19118.32,draussen,,,,,,,,,,,,,,,,,,,,
18944.54,10619.16,11213.52,12680,16777.04,18638.66,draussen,,,,,,,,,,,,,,,,,,,,
18518.77,10374.08,9711.26,11903,15004.02,18314.33,draussen,,,,,,,,,,,,,,,,,,,,
18017.89,10390.47,8991.63,11355,14282.51,18353.8,draussen,,,,,,,,,,,,,,,,,,,,
17778.94,10441.53,8184.31,10667.5,13403.75,18394.82,draussen,,,,,,,,,,,,,,,,,,,,
17028.97,10467.67,7397.16,9952.25,12427.38,18427.14,draussen,,,,,,,,,,,,,,,,,,,,
16131.49,9822.34,6621.58,8523.62,11426.19,16951.07,draussen,,,,,,,,,,,,,,,,,,,,
15127.24,8566.67,6230.79,7699.81,10848.59,15915.03,draussen,,,,,,,,,,,,,,,,,,,,
14178.62,7974.83,5992.39,7573.41,10243.3,16000.43,draussen,,,,,,,,,,,,,,,,,,,,
14338.86,8298.65,5907.2,7724.57,10203.65,16363.69,draussen,,,,,,,,,,,,,,,,,,,,
14419.97,8557.58,5479.1,7560.78,9297.82,16461.72,draussen,,,,,,,,,,,,,,,,,,,,
13924.49,8645.73,5193.55,7197.39,8657.41,16388.86,draussen,,,,,,,,,,,,,,,,,,,,
12870.24,7870.36,5070.27,6811.2,8353.71,15891.43,draussen,,,,,,,,,,,,,,,,,,,,
10985.12,6897.18,4694.14,5920.6,6790.35,13899.71,draussen,,,,,,,,,,,,,,,,,,,,
10793.56,6981.26,4723.72,6154.74,6939.42,14211.54,draussen,,,,,,,,,,,,,,,,,,,,
11242.8,7397.04,4737.75,6389.96,7025.28,14494.99,draussen,,,,,,,,,,,,,,,,,,,,
11467.72,7678.63,4738.87,6541.57,7064.15,14698.99,draussen,,,,,,,,,,,,,,,,,,,,
11754.95,7932.07,4785.89,6779.91,7271.03,15025.69,draussen,,,,,,,,,,,,,,,,,,,,
12018.96,8207.56,4833.8,7041.02,7424.03,15334.22,draussen,,,,,,,,,,,,,,,,,,,,
12425.26,8637.91,5045.62,7537.12,7738.03,15777.8,draussen,,,,,,,,,,,,,,,,,,,,
12927.83,9126.91,5290.76,8021.41,8052.72,16160.22,draussen,,,,,,,,,,,,,,,,,,,,
13400.95,9662.12,5525.28,8509.27,8347.45,16572.5,draussen,,,,,,,,,,,,,,,,,,,,
13780.05,10005.01,5705.95,8888.54,8606.91,16883.35,draussen,,,,,,,,,,,,,,,,,,,,
14009.25,10318.31,5787.16,9152.79,8651.91,17136.81,draussen,,,,,,,,,,,,,,,,,,,,
14311.72,10721.18,6065.74,9594.51,8932.12,17379.33,draussen,,,,,,,,,,,,,,,,,,,,
14783.35,11149.36,6422.97,10099.76,9288.21,17597.09,draussen,,,,,,,,,,,,,,,,,,,,
15095.62,11445.72,6640.47,10430.58,9497.29,17731.18,draussen,,,,,,,,,,,,,,,,,,,,
15340.95,11518.25,6865.92,10675.62,9789.96,17733.47,draussen,,,,,,,,,,,,,,,,,,,,
15517.56,11578.03,6929.83,10784.36,9855.56,17729.73,draussen,,,,,,,,,,,,,,,,,,,,
15593.2,11653.42,7005.75,10902.52,9930.91,17731.06,draussen,,,,,,,,,,,,,,,,,,,,
15847.18,11902.38,7185.47,11129.27,10108.52,17804.05,draussen,,,,,,,,,,,,,,,,,,,,
15931.76,11993.84,7214.62,11177.94,10148.87,17672.03,draussen,,,,,,,,,,,,,,,,,,,,
15969.09,11843.42,7354.66,11348.05,10316.08,17734.83,draussen,,,,,,,,,,,,,,,,,,,,
15937.54,11572.21,6848.33,10764.02,9851.04,17172.41,draussen,,,,,,,,,,,,,,,,,,,,
15358.27,11513.11,6873,10873.42,9640.02,17325.47,draussen,,,,,,,,,,,,,,,,,,,,
15755.14,11860.59,7014,11128.38,9756.42,17583.42,draussen,,,,,,,,,,,,,,,,,,,,
14844.07,11941.54,5847,10030.69,8000.71,17529.71,draussen,,,,,,,,,,,,,,,,,,,,
13134.54,11381.27,5001,8743.84,6695.85,16686.36,draussen,,,,,,,,,,,,,,,,,,,,
11122.77,9745.13,4269.5,6818.42,5494.93,14231.68,draussen,,,,,,,,,,,,,,,,,,,,
9391.88,8502.57,3830.75,6150.21,4921.96,13468.84,draussen,,,,,,,,,,,,,,,,,,,,
9308.44,8299.78,3610.87,5750.61,4628.98,12956.42,draussen,,,,,,,,,,,,,,,,,,,,
8000.72,7581.39,3616.39,5040.8,4491.49,11763.71,draussen,,,,,,,,,,,,,,,,,,,,
7262.86,6631.2,3536.19,4763.9,4427.25,11332.86,draussen,,,,,,,,,,,,,,,,,,,,
6570.43,6142.1,3607.77,4548.95,4441.92,10564.43,draussen,,,,,,,,,,,,,,,,,,,,
6571.19,6225.69,3591.39,4657.06,4454.23,10766.48,draussen,,,,,,,,,,,,,,,,,,,,
6850.87,6499.22,3600.55,4824.15,4480.61,11030.74,draussen,,,,,,,,,,,,,,,,,,,,
7015.58,6798.2,3633.49,5006.13,4511.44,11295.66,draussen,,,,,,,,,,,,,,,,,,,,
7229.42,6903.68,3669.74,5226.42,4643.2,11549.1,draussen,,,,,,,,,,,,,,,,,,,,
7509.28,7106.71,3712.17,5470.88,4765.18,11830.89,draussen,,,,,,,,,,,,,,,,,,,,
7961.45,7452.24,3944.85,5951.19,5078.16,12277.7,draussen,,,,,,,,,,,,,,,,,,,,
8579.41,7909.81,4160.37,6397.77,5349.75,12690.93,draussen,,,,,,,,,,,,,,,,,,,,
9061.57,8336.33,4354.33,6786.99,5603.27,13049.83,draussen,,,,,,,,,,,,,,,,,,,,
9412.31,8480.2,4497.1,7019,5884.64,13268.05,draussen,,,,,,,,,,,,,,,,,,,,
9726.58,8670.18,4550.79,7188.7,6033.98,13461.95,draussen,,,,,,,,,,,,,,,,,,,,
10072.62,9040.76,4861.91,7749.43,6468.68,13880.05,draussen,,,,,,,,,,,,,,,,,,,,
10635.86,9730.99,5199.62,8361.88,6909.01,14307.54,draussen,,,,,,,,,,,,,,,,,,,,
11141.67,10334.79,5549.96,8946.09,7360.51,14741.19,draussen,,,,,,,,,,,,,,,,,,,,
11617.41,10841.81,5754.76,9333.68,7697.96,15073.27,draussen,,,,,,,,,,,,,,,,,,,,
11836.36,11125.83,5638.88,9435.22,7761.86,15228.44,draussen,,,,,,,,,,,,,,,,,,,,
11999.43,11411.04,5770.09,9754.09,7925.68,15513.9,draussen,,,,,,,,,,,,,,,,,,,,
12236.38,11779.04,5806.58,9958.68,7956.11,15727.01,draussen,,,,,,,,,,,,,,,,,,,,
12404.25,12048.74,5863.02,10138.52,8025.8,15973.01,draussen,,,,,,,,,,,,,,,,,,,,
12626.22,12276.16,6002.02,10424.26,8174.72,16256.81,draussen,,,,,,,,,,,,,,,,,,,,
12759.9,12496.95,6031.22,10590.74,8132.36,16459.13,draussen,,,,,,,,,,,,,,,,,,,,
13051.91,12827.35,6395.8,11077.06,8423.32,16852.01,draussen,,,,,,,,,,,,,,,,,,,,
13528.92,13206.01,6696.62,11417.26,8712.99,17207.61,draussen,,,,,,,,,,,,,,,,,,,,
13972.62,13456.21,7068.16,11781.83,9158.09,17615.45,draussen,,,,,,,,,,,,,,,,,,,,
14454.16,13645.09,7459.74,12153.75,9657.68,18048.5,draussen,,,,,,,,,,,,,,,,,,,,
14888.34,13866.18,7663.66,12355.17,9957.41,18363.85,draussen,,,,,,,,,,,,,,,,,,,,
15284.61,14147.76,7913,12669.15,10411.57,18899.47,draussen,,,,,,,,,,,,,,,,,,,,
15825.75,14759.29,8153,13019.34,10858.01,19498.22,draussen,,,,,,,,,,,,,,,,,,,,
16238.27,15250.96,8372.2,13390.8,11264.51,20116.6,draussen,,,,,,,,,,,,,,,,,,,,
16740.75,15831.06,8694.68,13850.22,11771.66,20822.24,draussen,,,,,,,,,,,,,,,,,,,,
17179.97,16344.25,8787.51,14066.8,12069.79,21380.81,draussen,,,,,,,,,,,,,,,,,,,,
17467.87,16741.43,8853.26,14415.92,12308.82,22057.53,draussen,,,,,,,,,,,,,,,,,,,,
18234.99,17785.69,9394.63,15448.73,12827.53,22849.98,draussen,,,,,,,,,,,,,,,,,,,,
18962.19,18780.92,9719.57,16204.95,13126.38,23556.48,draussen,,,,,,,,,,,,,,,,,,,,
19667.47,19648.23,10203.51,17073.26,13616.84,24243.93,draussen,,,,,,,,,,,,,,,,,,,,
20467.22,20517.4,10629.96,17856.03,14044.86,24854.54,draussen,,,,,,,,,,,,,,,,,,,,
20996.1,21158.66,10901.47,18451.63,14311.77,25410.38,draussen,,,,,,,,,,,,,,,,,,,,
21647.79,21891.1,11464.02,19360.57,14777.69,25916.75,draussen,,,,,,,,,,,,,,,,,,,,
22128.11,22512.79,11725.32,19937.01,14983.62,26371.37,draussen,,,,,,,,,,,,,,,,,,,,
22659,23072.71,12293.38,20705.11,15596.16,26776.93,draussen,,,,,,,,,,,,,,,,,,,,
23360.8,23596.04,13011.15,21576,16285.94,27120.84,draussen,,,,,,,,,,,,,,,,,,,,
23929.22,24080.33,13576.43,22331.7,16784.45,27439.16,draussen,,,,,,,,,,,,,,,,,,,,
24426.19,24519.6,14160.19,23079.03,17265.2,27714.34,draussen,,,,,,,,,,,,,,,,,,,,
24866.48,24907.24,14412.27,23533.23,17467.38,27982.1,draussen,,,,,,,,,,,,,,,,,,,,
25065.83,25205.82,14436.54,23729.3,17520.05,28229.99,draussen,,,,,,,,,,,,,,,,,,,,
25307.74,25421.43,14421.77,23862.87,17569.04,28449.69,draussen,,,,,,,,,,,,,,,,,,,,
25329.37,25510.99,13196.38,23240.44,16630.52,28636.42,draussen,,,,,,,,,,,,,,,,,,,,
25467.03,25678.39,13468.35,23575.89,16816.27,28779.58,draussen,,,,,,,,,,,,,,,,,,,,
25791.53,25877.65,13840.71,23982.1,17067.54,28882.62,draussen,,,,,,,,,,,,,,,,,,,,
25987.77,26006.48,14122.84,24299.49,17254.29,28973.66,draussen,,,,,,,,,,,,,,,,,,,,
26219.3,25928.24,14501.16,24607.34,17620.86,28944.83,draussen,,,,,,,,,,,,,,,,,,,,
26434.07,25984.82,14645.74,24748.61,17719.87,28989.54,draussen,,,,,,,,,,,,,,,,,,,,
26616.56,26059.14,15063.96,25104.75,18028.18,28831.77,draussen,,,,,,,,,,,,,,,,,,,,
26886.6,26004.07,15660.27,25506.47,18488.66,28275.89,draussen,,,,,,,,,,,,,,,,,,,,
27097.64,25018.03,16409.14,25810.72,19110.7,27448.44,draussen,,,,,,,,,,,,,,,,,,,,
27208.88,23872.52,17214.13,26003.05,19816.23,26647.72,draussen,,,,,,,,,,,,,,,,,,,,
27297.59,23317.76,17765.41,25927.53,20430.7,25973.36,draussen,,,,,,,,,,,,,,,,,,,,
27039.29,22293.38,18165.97,25375.76,20980.13,25235.18,draussen,,,,,,,,,,,,,,,,,,,,
26375.15,20623.69,18325.28,23929.38,21310.62,24027.09,draussen,,,,,,,,,,,,,,,,,,,,
25525.08,18583.34,18418.35,22558.19,21547.76,22897.05,draussen,,,,,,,,,,,,,,,,,,,,
24929.54,17176.17,18516.81,22172.1,21801.58,22541.02,draussen,,,,,,,,,,,,,,,,,,,,
24818.77,17031.59,18466.41,22141.55,22025.32,22615.92,draussen,,,,,,,,,,,,,,,,,,,,
24910.29,17273.13,18919.87,22508.19,22432.29,22879.73,draussen,,,,,,,,,,,,,,,,,,,,
25139.26,17782.81,19184.38,22826.37,22730.76,23166.16,draussen,,,,,,,,,,,,,,,,,,,,
25360.44,18247.23,19471.44,23137.54,22976.08,23424.64,draussen,,,,,,,,,,,,,,,,,,,,
25677.59,18814.31,19486.2,23581.08,21791.04,23821.78,draussen,,,,,,,,,,,,,,,,,,,,
25836.53,19320.78,18844.1,23935.47,20323.52,24228.2,draussen,,,,,,,,,,,,,,,,,,,,
26058.38,19921.4,19038.09,24502.13,20008.26,24641.38,draussen,,,,,,,,,,,,,,,,,,,,
25413.19,20569.96,14736.04,22522.06,15655.63,24969.64,draussen,,,,,,,,,,,,,,,,,,,,
21051.09,20622.06,10303.52,17349.53,11583.82,23918.32,draussen,,,,,,,,,,,,,,,,,,,,
17050.05,17791.03,8025.76,12381.27,9027.41,20339.16,draussen,,,,,,,,,,,,,,,,,,,,
12885.52,12929.02,6510.38,9485.13,7520.2,16294.58,draussen,,,,,,,,,,,,,,,,,,,,
10688.26,10519.51,6033.19,8294.07,6917.1,15246.29,draussen,,,,,,,,,,,,,,,,,,,,
9639.13,9198.25,5324.6,7358.03,6435.05,13253.14,draussen,,,,,,,,,,,,,,,,,,,,
8613.57,7870.63,4757.8,6662.52,6152.53,11757.57,draussen,,,,,,,,,,,,,,,,,,,,
7803.78,6837.31,4353.9,6153.26,6001.26,10800.79,draussen,,,,,,,,,,,,,,,,,,,,
7410.89,6371.66,3923.95,5719.13,5689.63,9956.39,draussen,,,,,,,,,,,,,,,,,,,,
